시도교육청코드,시도교육청명,표준학교코드,학교명,영문학교명,학교종류명,소재지명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명
B10,서울특별시교육청,7010243,중앙여자고등학교,Jung-Ang Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,3762,서울특별시 서대문구 북아현로11가길 7,(북아현동),02-362-3062,http://jungang-girls.sen.hs.kr,여
B10,서울특별시교육청,7010109,중화고등학교,Junghwa high school,고등학교,서울특별시,서울특별시교육청,공립,2047,서울특별시 중랑구 봉화산로27길 62,(중화동/ 중화고등학교),02-491-6807,http://www.jung-hwa.hs.kr,남여공학
B10,서울특별시교육청,7010844,지구촌기독외국인학교,지구촌기독외국인학교,외국인학교,서울특별시,서울특별시교육청,사립,4419,서울특별시 용산구 독서당로 115,(한남동),02-797-0234,http://www.gcfskorea.org,남
B10,서울특별시교육청,7010883,진관고등학교,Jingwan High School,고등학교,서울특별시,서울특별시교육청,공립,3302,서울특별시 은평구 진관4로 26,(진관동),02-358-0783,http://www.jingwan.hs.kr,남여공학
B10,서울특별시교육청,7010244,진명여자고등학교,Jinmyeong Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,8002,서울특별시 양천구 목동로 170,/ 진명여자고등학교 (목동),02-2643-1711,http://jm.sen.hs.kr,여
B10,서울특별시교육청,7010245,진선여자고등학교,Jinseon Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,6213,서울특별시 강남구 선릉로85길 27,(진선여자고등학교/역삼동),02-2148-0400,http://www.jinseon.hs.kr,여
B10,서울특별시교육청,7010110,창덕여자고등학교,Changduk Girls’ High School,고등학교,서울특별시,서울특별시교육청,공립,5649,서울특별시 송파구 양재대로 1240,/ 창덕여자고등학교 (방이동),02-401-4924,http://changduk.sen.hs.kr,여
B10,서울특별시교육청,7010562,창동고등학교,Changdong High School,고등학교,서울특별시,서울특별시교육청,공립,1483,서울특별시 도봉구 노해로62길 7,(창동/ 창동고등학교),02-3146-0600,http://changdong.sen.hs.kr,남여공학
B10,서울특별시교육청,7010246,창문여자고등학교,Changmun Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,1237,서울특별시 강북구 월계로 61,/ 창문여자고등학교 (미아동),02-986-1701,http://www.changmun.hs.kr,여
B10,서울특별시교육청,7010112,청담고등학교,Chungdam High School,고등학교,서울특별시,서울특별시교육청,공립,6009,서울특별시 강남구 압구정로 419,/ 청담고등학교 (압구정동),02-3496-8203,http://www.chungdam.hs.kr,남여공학
B10,서울특별시교육청,7010113,청량고등학교,Chungryang High School,고등학교,서울특별시,서울특별시교육청,공립,2461,서울특별시 동대문구 왕산로 303,(청량리동/ 청량고등학교),02-959-4362,http://www.chungryang.hs.kr,남여공학
B10,서울특별시교육청,7010815,청암예술학교,Cheong-am Arts School,고등기술학교,서울특별시,서울특별시교육청,사립,1713,서울특별시 노원구 중계로 244,(중계동/청암고등기술학교),02-930-6515,ca-art.hs.kr,남여공학
B10,서울특별시교육청,7010247,청원고등학교,Cheong-won High School,고등학교,서울특별시,서울특별시교육청,사립,1672,서울특별시 노원구 한글비석로 506,/ 청원고등학교 (상계동),02-3399-7771,http://www.cheongwon.hs.kr,남
B10,서울특별시교육청,7010552,청원여자고등학교,Cheongwon Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,1672,서울특별시 노원구 한글비석로 506,/ 청원여자고등학교 (상계동/청원초/중/고등학교),02-3399-7811,http://www.cheongwon-gh.hs.kr,여
B10,서울특별시교육청,7010248,충암고등학교,Choongam High School,고등학교,서울특별시,서울특별시교육청,사립,3481,서울특별시 은평구 가좌로5길 5,(응암동),02-309-0236,http://www.cham.sen.hs.kr,남
B10,서울특별시교육청,7010854,코리아외국인학교,Korea International School,외국인학교,서울특별시,서울특별시교육청,사립,6739,서울특별시 서초구 남부순환로364길 7-16,(양재동),02-571-2917,http://www.rischool.org/,남여공학
B10,서울특별시교육청,7010114,태릉고등학교,Taereung High School,고등학교,서울특별시,서울특별시교육청,공립,2021,서울특별시 중랑구 신내로23길 36,/ 태릉고등학교 (묵동),02-6211-8585,http://taereung.sen.hs.kr,남여공학
B10,서울특별시교육청,7011457,풍문고등학교,Poongmoon High School,고등학교,서울특별시,서울특별시교육청,사립,6373,서울특별시 강남구 자곡로 152,(자곡동),02-3451-8800,http://poongmoon.sen.hs.kr,남여공학
B10,서울특별시교육청,7061150,프란치스코외국인유치원,,외국인학교,서울특별시,서울특별시교육청,사립,4418,서울특별시 용산구 한남대로 90,(한남동),02-798-2195,http://www.ffkseoul.com/,남
B10,서울특별시교육청,7010918,하나고등학교,Hana Academy Seoul,고등학교,서울특별시,서울특별시교육청,사립,3305,서울특별시 은평구 연서로 535,/ 하나고등학교 (진관동),02-6913-1111,http://www.hana.hs.kr,남여공학
B10,서울특별시교육청,7010852,하비에르국제학교,,외국인학교,서울특별시,서울특별시교육청,사립,3000,서울특별시 종로구 비봉길 23,(구기동),02-396-7688,http://www.xavier.sc.kr/,남여공학
B10,서울특별시교육청,7011120,학력인정 서울자동차고등학교,Seoul Automobile High School,평생학교(고)-3년6학기,서울특별시,서울특별시교육청,사립,4319,서울특별시 용산구 백범로45길 15,(효창동/ 서울자동차고등학교),02-717-8304,http://www.seoulauto.sen.hs.kr,남여공학
B10,서울특별시교육청,7011136,학력인정 성지고등학교(2년제),Sungji High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,157010,서울특별시 강서구 화곡로 182,(화곡동/성지고등학교),02-2696-5555,www.sjschool.hs.kr,남여공학
B10,서울특별시교육청,7011134,학력인정 성지중.고등학교(고),Sungji Middle.High School,평생학교(고)-3년6학기,서울특별시,서울특별시교육청,사립,157010,서울특별시 강서구 화곡로 182,(화곡동/성지고등학교),02-2657-6240,www.sjschool.hs.kr,남여공학
B10,서울특별시교육청,7011138,학력인정 신동신정보산업고등학교(2년제),Sindongsin Information Industry High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,156815,서울특별시 동작구 동작대로33마길 27-1,(사당동/신동신중 정보산업 고등학교),02-599-5586,http://www.dongshinv.hs.kr,남여공학
B10,서울특별시교육청,7011118,학력인정 신동신중.정보산업고등학교,Sindongsin Information Industry High School,평생학교(고)-3년6학기,서울특별시,서울특별시교육청,사립,156815,서울특별시 동작구 동작대로33마길 27-1,(사당동/신동신중 정보산업 고등학교),02-599-5586,http://www.dongshinv.hs.kr,남여공학
B10,서울특별시교육청,7011140,학력인정 일성여자고등학교(2년제),Ilsung Womens’s High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,121871,서울특별시 마포구 마포대로11다길 11-6,(염리동/일성여자중고등학교),02-716-0069,http://www.ajummaschool.com,여
B10,서울특별시교육청,7011122,학력인정 정암미용고등학교(2년제),Jeongam Beauty High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,130867,서울특별시 동대문구 왕산로 225,(청량리동),02-957-2788,http://Jeongarm.hs.kr,남여공학
B10,서울특별시교육청,7011142,학력인정 진형고등학교(2년제),Jinhyung High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,110825,서울특별시 종로구 종로 386,(숭인동/진형빌딩),02-2235-0001,http://jh.ac.kr,남여공학
B10,서울특별시교육청,7011125,학력인정 청량정보고등학교,Cheongryang Information High School,평생학교(고)-3년6학기,서울특별시,서울특별시교육청,사립,130859,서울특별시 동대문구 답십리로15길 32,(전농동/청량정보고등학교),02-2212-3166,http://dreamschool.sen.hs.kr,남여공학
B10,서울특별시교육청,7011150,학력인정 청량정보고등학교(2년제),Cheongryang Information High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,130859,서울특별시 동대문구 답십리로15길 32,(전농동/청량정보고등학교),02-2212-3166,http://dreamschool.hs.kr,남여공학
B10,서울특별시교육청,7011144,학력인정 청암고등학교(2년제),Cheong-am High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,1713,서울특별시 노원구 중계로 244,(중계동/청암중고등학교),02-930-5646,www.ca.hs.kr,남여공학
B10,서울특별시교육청,7011148,학력인정 한림실업고등학교(2년제),Hanlim High School,평생학교(고)-2년6학기,서울특별시,서울특별시교육청,사립,138924,서울특별시 송파구 충민로 172,(장지동/ 한림연예예술고교),02-400-6201,,남여공학
B10,서울특별시교육청,7011149,학력인정 한림연예예술고등학교,ACCREDITED HANLIM ARTS HIGH SCHOOL,평생학교(고)-3년6학기,서울특별시,서울특별시교육청,사립,138924,서울특별시 송파구 충민로 172,(장지동/한림연예예술고교),02-409-1021,http://,남여공학
B10,서울특별시교육청,7010250,한가람고등학교,Hangaram High School,고등학교,서울특별시,서울특별시교육청,사립,7984,서울특별시 양천구 목동서로 15,(목동),02-2642-3862,http://www.hangaram.hs.kr,남여공학
B10,서울특별시교육청,7010828,한강미디어고등학교,Hangang Media High School,고등학교,서울특별시,서울특별시교육청,공립,7206,서울특별시 영등포구 선유로55길 22,(양평동4가/한강미디어고등학교),02-2671-1448,http://www.hangang-ech.hs.kr,남여공학
B10,서울특별시교육청,7010251,한광고등학교,Hankwang High School,고등학교,서울특별시,서울특별시교육청,사립,7732,서울특별시 강서구 등촌로13길 110,(화곡동),070-7458-1003,www.hankwang.hs.kr,남여공학
B10,서울특별시교육청,7010473,한국구화학교,Hanguk Guhwa School,특수학교,서울특별시,서울특별시교육청,사립,5225,서울특별시 강동구 고덕로 295-59,/ 한국구화학교 (고덕동),02-428-0873,http://kuhwa.sen.sc.kr,남여공학
B10,서울특별시교육청,7010252,한국삼육고등학교,Hankook Sahmyook High School,고등학교,서울특별시,서울특별시교육청,사립,1795,서울특별시 노원구 화랑로 815,(공릉동),02-6395-3636,https://sahmyook.sen.hs.kr,남여공학
B10,서울특별시교육청,7010846,한국영등포화교소학교,Yeong De Po Korean Chinese Primary School,외국인학교,서울특별시,서울특별시교육청,사립,7363,서울특별시 영등포구 경인로88길 9,(문래동1가),02-2678-5939,http://yongxiao.kr/,남
B10,서울특별시교육청,7010847,한국외국인학교,Korea International Shcool,외국인학교,서울특별시,서울특별시교육청,사립,6324,서울특별시 강남구 개포로 408,(개포동),02-3496-0510,http://kisseoul.org/,남
B10,서울특별시교육청,1342102,한국우진학교,Hanguk Woojin School,특수학교,서울특별시,교육부,국립,3934,서울특별시 마포구 월드컵북로38길 21,/ 한국우진학교 (중동),02-6388-5800,http://woojin.sen.sc.kr,남여공학
B10,서울특별시교육청,7010474,한국육영학교,Hanguk Yukyoung School,특수학교,서울특별시,서울특별시교육청,사립,5792,서울특별시 송파구 충민로6길 15,(장지동/한국육영학교),02-443-9781,http://yukyoung.sen.sc.kr,남여공학
B10,서울특별시교육청,7010722,한국제과학교,Hanguk Confectionery Sr Trade School,고등기술학교,서울특별시,서울특별시교육청,사립,7319,서울특별시 영등포구 여의대방로61길 42,(신길동),02-843-6042,http://www.kib.or.kr,남여공학
B10,서울특별시교육청,7010848,한국켄트외국인학교,Korea Kent Foreign School,외국인학교,서울특별시,서울특별시교육청,사립,4993,서울특별시 광진구 자양로35길 13,(구의동),02-2201-7091,http://www.kkfs.org,남
B10,서울특별시교육청,7010849,한국한성화교소학교,Overseas Chinese Primary School,외국인학교,서울특별시,서울특별시교육청,사립,4536,서울특별시 중구 명동2길 35,(명동2가),02-776-1688,http://www.hanxiao.or.kr/,남
B10,서울특별시교육청,7010838,한국한성화교중고등학교,한국한성화교중고등학교,외국인학교,서울특별시,서울특별시교육청,사립,3723,서울특별시 서대문구 연희로 176,(연희동),02-324-0664,http://www.scs.or.kr/,남
B10,서울특별시교육청,7010578,한빛맹학교,Hanbit Blind School,특수학교,서울특별시,서울특별시교육청,사립,1103,서울특별시 강북구 삼양로73가길 47,/ 한빛맹학교 (수유동),02-987-2023,http://hanbit.sen.sc.kr,남여공학
